 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  4 874976 2377376   7144 360152    0  128     0   128  808  380  0  0 50 50  0  0
 0  4 875100 2383048   7144 360160    0  124     0   124  657  371  0  0 50 50  0  0
 0  4 875356 2390376   7144 360164    0  256     0   260  644  461  0  1 50 50  0  0
 0  6 875356 2393420   7148 360168    0    0     0    12  442  333  0  0 45 54  0  0
 0  4 875612 2405612   7152 360176    0  256     0   260 2752 3443  1  1 35 63  0  0
 0  4 875744 2416944   7152 360180    0  132     0   132  647  388  0  0 50 50  0  0
 0  4 876000 2420460   7152 360188    0  256     0   256  636  473  0  0 50 50  0  0
 0  6 876628 2424588   7156 360192    0  628     0   640  794  377  0  1 42 57  0  0
 0  4 979644 2432696   7160 360200    0 103016     0 103020 20996 8025  0  6 48 46  0  0
 0  4 1011260 2444780   7160 360204    0 31616     0 31616 8247 2571  0  2 50 48  0  0
 0  4 1021944 2453176   7160 360208    0 10684     0 10684 3522 1146  0  1 49 49  0  0
 0  4 1022204 2464332   7160 360216    0  260     0   260  652  463  0  0 50 50  0  0
 0  4 1025496 2469496   7168 360220    0 3292     0  3308 1391  572  0  1 48 51  0  0
 0  4 1027288 2471316   7168 360228    0 1792     0  1792 1155  486  0  1 50 50  0  0
 0  4 1027868 2483000   7168 360232    0  580     0   580  633  362  0  1 50 50  0  0
 0  4 1028276 2486260   7168 360236    0  408     0   408  676  390  0  1 50 50  0  0
 0  4 1028404 2485028   7168 360244    0  128     0   128  566  389  0  0 50 50  0  0
 2  4 1028988 2491572   7176 360248    0  584     0   600 2517 3692  2  1 44 52  0  0
 1  4 1029248 2491624   7176 360260    0  260     0   260  865  703  0  0 50 50  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  4 1029372 2495220   7176 360264    0  124     0   124  696  361  0  0 50 50  0  0
 0  4 1032320 2498580   7176 360268    0 2948     0  2948 1202  644  0  1 50 50  0  0
 0  4 1055900 2497368   7176 360276    0 23580     0 23580 5268 2203  0  2 50 48  0  0
 2  3 1099740 2500148   7184 360284    0 43840     0 43856 8244 3293  0  4 50 46  0  0
 0  4 1103152 2505148   7184 360292    0 3412     0  3412 1189  614  0  1 71 28  0  0
 0  4 1103488 2503576   7184 360296    0  336     0   336  549  296  0  0 75 25  0  0
 1  4 1115808 2504536   7184 360300    0 12320     0 12320 3170 1235  0  1 51 47  0  0
 0  4 1126400 2506056   7188 360308    0 10592     4 10792 2353 1247  0  1 50 49  0  0
 0  4 1129168 2505028   7196 360312    0 2768     0  2804 1150  511  0  1 49 50  0  0
 2  3 686832 3026068   7196 360320    0 80700     0 80700 13655 5402  0  8 51 42  0  0
 0  3 616152 3141344   7196 360320    0 46284     0 46284 8740 2492  0  3 62 35  0  0
 0  4 177128 5033936   7196 360328    0  880     4   880 1422  622  0  6 59 35  0  0
 0  5 177128 5033480   7196 360340    0    0     0    16 1267  691  1  2 49 49  0  0
