 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 239208 2511012   7268 371416    0    0     0     0 4648  797 51  1 48  0  0  0
 4  0 239208 2510712   7268 371424    0    0     0     0 6129 3310 52  1 47  0  0  0
 4  0 239208 2510484   7268 371428    0    0     0     0 4402  424 50  0 49  0  0  0
 4  0 239208 2509960   7276 371428    0    0     0    20 4404  414 50  0 49  0  0  0
 4  0 239208 2509504   7276 371436    0    0     0     0 4444  461 50  1 49  0  0  0
 4  0 239208 2509204   7276 371444    0    0     0     0 4398  406 50  0 49  0  0  0
 4  0 239208 2509204   7276 371452    0    0     0     0 4451  490 50  0 49  0  0  0
 4  0 239208 2508700   7276 371460    0    0     0     0 4449  470 50  0 49  0  0  0
 4  0 239208 2508700   7284 371456    0    0     0    20 4457  423 50  0 49  0  0  0
 4  0 239208 2508700   7284 371468    0    0     0     0 4411  450 50  0 49  0  0  0
 4  0 239208 2508700   7284 371472    0    0     0     0 4426  389 50  0 49  0  0  0
 4  0 239208 2508700   7284 371476    0    0     0     0 4460  464 50  1 49  0  0  0
 4  0 239208 2508472   7284 371484    0    0     0     0 4383  459 50  0 49  0  0  0
 4  0 239208 2507948   7292 371480    0    0     0    20 4435  432 50  1 49  0  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 239208 2507720   7292 371500    0    0     0     0 4481  495 50  0 49  0  0  0
 5  0 239208 2507720   7292 371504    0    0     0     0 4872 1135 51  1 48  0  0  0
 4  0 239208 2507444   7292 371508    0    0     0     0 5756 2659 52  1 47  0  0  0
 4  0 239208 2507216   7292 371520    0    0     0   236 4452  491 50  0 49  0  0  0
 4  0 239208 2507192   7300 371516    0    0     0    44 4360  416 50  0 50  0  0  0
 4  0 239208 2507192   7300 371528    0    0     0     0 4378  437 50  0 49  0  0  0
 4  0 239208 2506944   7300 371540    0    0     0     0 4416  405 50  1 49  0  0  0
 4  0 239208 2507520   7300 371544    0    0     0     0 4448  433 50  0 49  0  0  0
 4  0 239208 2507244   7300 371548    0    0     0     0 4442  445 50  0 49  0  0  0
 4  0 239208 2507472   7308 371544    0    0     0    24 4400  416 50  0 49  0  0  0
