procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0 202928 4776060   5952 332656    0   53   143    84  334    0  0  0 100  0  0  0
 5  0 202928 4788516   6112 333120    0    0   316     0  893  763  0  1 99  0  0  0
 1  0 202928 4796152   6124 333920    0    0     4    60  935  489  1  1 99  0  0  0
 2  0 202928 4812928   6256 334028    0    0   152     0 1259  690  1  1 99  0  0  0
 4  0 202928 2630896   6528 362248    0    0 11420     0 5180 1122 28 22 50  0  0  0
 4  0 202928 2200408   6528 362260    0    0     0     0 4426  353 46  4 49  0  0  0
 6  0 202928 2629660   6528 362264    0    0     0     0 4476  426 29 22 49  0  0  0
 4  0 202928 2472288   6536 363800    0    0     4    44 6622 3889 48  6 46  0  0  0
 4  0 202928 2860892   6536 363816    0    0     0     0 4938  802 32 20 48  0  0  0
 4  0 202928 2451520   6536 363820    0    0     0     0 4932  793 45  8 47  0  0  0
 4  0 202928 2943712   6536 363828    0    0     0     0 4347  383 31 20 50  0  0  0
 4  0 202928 2789124   6536 363832    0    0     0     0 4378  359 39 11 49  0  0  0
 4  0 202928 3055500   6544 363828    0    0     0    16 4411  380 35 15 50  0  0  0
 4  0 202928 2752980   6544 363844    0    0     0     0 4370  426 40 10 50  0  0  0
 4  0 515568 2683604   6544 363848    0 312576     0 312572 5725  545 32 18 49  0  0  0
 3  1 838836 2694192   6544 363856    0 323332     0 323336 5235  571 32 13 50  6  0  0
 4  0 375240 3010756   6544 363860    0 4092     0  4092 3885  532 25 15 50 10  0  0
 4  2 216240 3160752   6548 363860    0    0     0    12 4434  422 36 15 49  0  0  0
 4  0 216240 2812468   6552 363872    0    0     0     4 12320 1070 36 15 27 23  0  0
 4  0 216240 3522588   6552 363876    0    0     0     0 4316  326 35 16 50  0  0  0
 4  0 216240 2949116   6552 363884    0    0     0     0 5900 2951 35 19 47  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 216240 3160320   6560 363892    0    0     0    16 4387  403 37 13 50  0  0  0
 4  0 216240 2857536   6560 363896    0    0     0     0 4412  363 33 18 49  0  0  0
 4  0 216240 3151820   6560 363904    0    0     0     0 4380  365 41  9 49  0  0  0
 4  0 216240 2845984   6560 363908    0    0     0     0 4347  337 35 16 50  0  0  0
 4  0 216240 2751096   6560 363916    0    0     0     0 4365  334 38 12 49  0  0  0
 4  0 216240 2726156   6580 363908    0    0     8   596 4609  574 38 12 49  0  0  0
 4  0 216240 2901496   6580 363932    0    0     0     0 4362  351 39 12 49  0  0  0
 4  0 216240 2642052   6580 363940    0    0     0     0 4367  373 38 12 49  0  0  0
 4  0 216240 3475808   6580 363944    0    0     0     0 4360  321 39 12 50  0  0  0
 4  0 216240 2713904   6580 363952    0    0     0     0 4603  731 37 14 49  0  0  0
 4  0 216240 3355720   6848 363956    0    0   260   248 4830  996 39 12 47  2  0  0
 4  0 216240 2648376   6848 363972    0    0     0     0 4358  357 39 12 49  0  0  0
 4  0 216240 3184024   6848 363980    0    0     0     0 4377  404 37 14 49  0  0  0
 4  0 216240 3182616   6848 363984    0    0     0     0 4576  658 36 15 49  0  0  0
 4  0 216240 2610716   6848 363992    0    0     0     0 6569 4364 41 13 46  0  0  0
 4  0 216240 3120528   6856 363996    0    0     0    28 4417  516 36 14 49  0  0  0
 4  0 216240 2797708   6856 364000    0    0     0     4 4340  346 40 11 50  0  0  0
 4  0 216240 2969760   6856 364008    0    0     0     0 4374  416 37 13 49  0  0  0
 4  0 216240 3032528   6856 364012    0    0     0     0 4297  311 39 12 50  0  0  0
 4  0 216240 2857460   6856 364020    0    0     0     0 4442  470 39 13 49  0  0  0
 4  0 216240 2839860   6864 364028    0    0     0    24 4562  767 39 12 49  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 216240 2900160   6864 364032    0    0     0     0 4362  480 37 13 50  0  0  0
 4  0 216240 2961184   6864 364044    0    0     0     0 4432  392 39 12 49  0  0  0
 4  0 216240 3165432   6864 364048    0    0     0     0 4357  370 38 13 49  0  0  0
 4  0 216240 3295284   6864 364056    0    0     0     0 4369  339 37 13 50  0  0  0
 4  0 216240 2846936   6872 364060    0    0     0    16 4407  421 33 17 50  0  0  0
 4  0 216240 3282576   6872 364064    0    0     0     0 4352  357 42  8 50  0  0  0
 4  0 216240 2680516   6872 364072    0    0     0     0 4384  384 33 17 49  0  0  0
 4  0 216240 3244384   6872 364076    0    0     0     0 4339  331 43  7 50  0  0  0
 4  0 216240 2868340   6872 364084    0    0     0     0 6525 4351 35 18 46  0  0  0
 4  0 364612 3015060   6880 364088    0 148296     0 148312 4980  481 36 15 49  0  0  0
 3  1 383668 2317196   6880 364092    0 19132     0 19132 3829  511 29 10 49 12  0  0
 3  1 414900 3002240   6880 364100    0 31232     0 31232 4104  576 26 12 49 12  0  0
 3  1 554676 2872056   6880 364104    0 139776     0 139776 4616  616 30 11 50  9  0  0
 3  1 554676 3045344   6880 364112    0    0     0     0 3721  482 23 15 50 12  0  0
 3  6 570036 2312228   6884 364112    0 15360     0 15372 3569  432 30  8 31 31  0  0
 3  1 603828 2780076   6888 364116    0 33792     0 33796 4212  540 24 14 41 21  0  0
 3  1 603828 2845560   6888 364120    0    0     0     0 3325  348 32  6 50 12  0  0
 3  2 603828 2656684   6892 364128    0    0     4     0 3366  373 24 14 38 24  0  0
 3  2 603828 2734160   6892 364132    0    0     0     0 3425  378 33  6 37 25  0  0
 3  1 642228 2500756   6900 364140    0 38400     0 38416 3792  561 23 16 36 25  0  0
 3  2 642228 2553104   6904 364148    0    0     4    36 3526  460 31  7 50 12  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  2 682356 2311288   6904 364160    0 40128     0 40328 5612 1736 22  7 48 23  0  0
 2  3 682568 2852108   7032 364168    0  212   128   212 2715  669 19  7 38 36  0  0
 3  2 683328 2291144   7208 364180    0  760   172   800 4497 4110 23  6 40 31  0  0
 2  2 728244 2744700   7212 364192    0 44916     8 44916 3584 1172 18 10 60 13  0  0
 2  2 826552 2884348   7212 364196    0 98308     0 98308 3531  769 20  8 62 10  0  0
 2  2 852156 2699092   7212 364200    0 25604     0 25604 2890  508 18  8 62 12  0  0
 1  3 852504 2312376   7212 364208    0  348     0   348 2346  477 18  4 62 16  0  0
 1  5 852768 2638912   7216 364212    0  264     0   276 1652  386  9  4 60 27  0  0
 5  0 1013004 2321304   7220 364220    0 160160     0 160164 21755 4905 10 10 62 19  0  0
 1  3 1070340 2541908   7220 364224    0 57412     0 57412 9094 1997  9  6 62 23  0  0
 1  3 1071124 2336360   7220 364232    0  784     0   784 1528  372 11  2 62 25  0  0
 1  3 1073820 2423324   7220 364236    0 2696     0  2696 1907  444  8  5 62 25  0  0
 1  5 1074120 2335228   7224 364240    0  300     0   312 1513  342 12  1 59 27  0  0
 1  3 1074640 2853676   7228 364248    0  520     0   524 2868  786  9  4 35 52  0  0
 1  3 1074812 2329780   7228 364252    0  172     0   172 1546  353  9  5 62 25  0  0
 1  3 1076052 2698200   7228 364260    0 1240     0  1240 1585  361 10  3 62 25  0  0
 1  5 1076804 2335548   7232 364264    0  752     0   764 2973 3021 11  5 57 27  0  0
 1  3 1077860 2586024   7236 364268    0 1056     0  1060 1910  468  9  4 55 32  0  0
 1  3 1078400 2329108   7236 364276    0  540     0   540 1522  390 11  2 62 25  0  0
 1  3 1078648 2442508   7236 364284    0  248     0   248 1499  367  8  5 62 25  0  0
 1  3 1079484 2329108   7236 364292    0  836     0   836 1507  332 12  1 62 25  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  4 1082552 2383880   7388 364296    0 3068   144  3084 1915  434  7  6 52 35  0  0
 1  3 1083724 2337592   7388 364300    0 1172     0  1172 1582  393 12  1 61 26  0  0
 0  4 1106832 2337664   7388 364312    0 23108     0 23108 5644 2118  1  2 59 38  0  0
 2  3 1239440 2330168   7388 364316    0 132608     0 132608 25916 9888  0  8 50 42  0  0
 1  3 639324 2469796   7388 364324    0 39884     0 39884 10452 2952  5  9 49 36  0  0
 1  5 640172 2323528   7392 364328    0  848     0   860 1580  356 11  2 47 40  0  0
 1  3 644544 2922268   7396 364328    0 4372     0  4560 2735 1063  2  2 50 45  0  0
 0  3 669888 2933488   7396 364336    0 25344     0 25344 4082 1605  0  2 63 35  0  0
