procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 263976 4759816   5340 325936    0   46   143    77  333    0  0  0 100  0  0  0
 1  0 263976 4772236   5348 326352    0    0     8     0  741  536  0  0 99  0  0  0
 0  0 263976 4782744   5364 327168    0    0   172     0 1246  709  1  1 98  0  0  0
 2  0 263976 4798444   5372 327180    0    0     4    60 1178  708  1  1 99  0  0  0
 4  0 263976 2192548   5916 356424    0    0 12632     0 5753 1026 40  9 51  0  0  0
 4  0 499216 3061204   5916 356432    0 235164     0 235164 4981  708 44  7 49  0  0  0
 4  0 263976 2653500   6184 356396    0 404836   268 404836 5403  957 38 12 49  0  0  0
 4  0 263976 2336736   6184 356440    0    0     0     0 5072  836 47  5 48  0  0  0
 3  1 301868 2461276   6192 356448    0 37892     0 37940 4906  969 45  4 48  3  0  0
 3  1 301868 2639392   6192 356452    0    0     0     0 3627  538 36  2 49 12  0  0
 3  3 301868 2287388   6196 358016    0    0     8     0 4027 1207 36  4 37 24  0  0
 3  3 301868 3175188   6196 358020    0    0     0     0 3524  529 33  5 37 25  0  0
 3  3 301868 2175484   6196 358024    0    0     0     0 3524  488 35  3 37 25  0  0
 3  8 301868 2255688   6200 358024    0    0     0    12 3354  354 34  4  4 59  0  0
 2  2 304308 2526464   6780 360012    0 2440  2512  2460 23874 6321 27  2 16 55  0  0
 2  2 304940 2168540   6780 360016    0  632     0   632 2602  444 21  4 50 25  0  0
 2  2 305648 2724576   6780 360024    0  708     0   708 2595  441 23  2 50 25  0  0
 2  2 306668 2749388   6780 360032    0 1020     4  1020 4579 3413 27  2 46 25  0  0
 2  2 307152 2218200   6780 360036    0  484     0   484 2594  551 23  3 49 25  0  0
 2  2 308808 2724088   6788 360044    0 1656     0  1692 3469  862 25  3 28 44  0  0
 2  2 310008 2737320   6788 360048    0 1200     0  1200 2776  501 24  2 49 25  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  3 313228 2233796   6788 360060    0 3220     0  3784 2448  765 16  2 46 37  0  0
 1  3 412604 2233796   6788 360064    0 99376     0 99376 13788 5183 12  6 51 31  0  0
 2  3 538312 2721156   6788 360068    0 125668     0 125668 18193 6748 13  7 51 29  0  0
 4  2 695224 2234784   6796 360076    0 156952     0 156968 22536 7921 12  9 51 28  0  0
 2  3 771524 2234632   6796 360080    0 76300     0 76300 12124 4294 12  5 50 33  0  0
 3  4 795416 2233804   6800 360084    0 23892     4 23892 5132 1557 12  3 50 36  0  0
 2  3 847996 2233132   6804 360100    0 52580     4 52760 9120 2809 13  3 50 34  0  0
 1  3 878592 2233236   6804 360104    0 30596     0 30596 5494 1844 12  3 50 35  0  0
 1  4 879932 2645456   6812 360100    0 1340     0  1380 1876  466 12  1 42 45  0  0
 5  0 886164 2221316   6812 360112    0 6232     0  6232 2453  592 12  4 52 32  0  0
 3  3 903876 2222892   6812 360116    0 17712     0 17712 2850  772 12  2 62 24  0  0
 4  3 908112 2568956   6812 360124    0 4236     0  4236 3695 3568 14  2 59 25  0  0
 1  3 911804 2222844   6812 360128    0 3692     0  3692 1951  538 12  1 62 25  0  0
 1  3 915560 2222592   6812 360136    0 3756     0  3756 1917  480 12  2 62 25  0  0
 1  3 918952 2507420   6820 360144    0 3392     0  3408 2140  575 12  1 58 28  0  0
 1  3 922792 2220732   6820 360148    0 3840     0  3840 1876  489 12  1 62 25  0  0
 2  3 929192 2220228   6820 360156    0 6400     0  6400 2488  636 12  2 62 24  0  0
 1  3 930564 2220228   6820 360160    0 1372     0  1372 1739  515 12  2 62 25  0  0
 1  3 938508 2219820   6820 360160    0 7944     0  7944 2391  610 13  1 62 24  0  0
 2  3 948372 2219588   6828 360164    0 9864     0  9880 2575  794 12  2 62 25  0  0
 1  3 949200 2557232   6828 360172    0  828     0   828 1744  525 12  1 62 25  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  3 953220 2210524   6828 360188    0 4020     0  4020 2117  561 12  1 62 25  0  0
 1  3 963416 2210020   6828 360196    0 10196     0 10196 2308  687 12  2 62 24  0  0
 1  3 965576 2623516   6828 360200    0 2160     0  2160 1794  483 12  1 62 25  0  0
 1  3 976312 2209568   6840 360216    0 10736     4 10760 3087  897 12  2 61 25  0  0
 1  3 1027572 2207764   6840 360220    0 51260     0 51260 5524 1865 12  3 62 22  0  0
 1  3 1205280 2704540   6840 360228    0 177708     0 177708 17243 7584 15  9 60 17  0  0
 1  3 1359576 2123772   6840 360232    0 154296     0 154296 13310 4265  9 11 63 18  0  0
 1  3 1368620 2533108   6840 360236    0 9044     0  9044 2333  657 12  2 62 24  0  0
 1  3 1431680 2200064   6848 360244    0 63060     0 63092 6701 2187 12  3 61 23  0  0
 1  3 1570676 2195212   6848 360248    0 138996     0 138996 13861 4332 12  7 63 18  0  0
 1  3 1596108 2480180   6992 360256    0 25432   144 25432 3452 1095 12  2 62 24  0  0
 1  3 1603124 2193228   6992 360260    0 7016     0  7016 2342  701 12  1 62 24  0  0
 1  3 1606336 2193228   6992 360264    0 3212     0  3212 1826  510 12  2 62 25  0  0
 1  3 1611556 2521464   7000 360272    0 5220     0  5236 2174  620 12  1 61 25  0  0
 5  0 1619824 2193580   7004 360268    0 8252     4  8252 2245  710 12  1 62 25  0  0
 1  3 1707084 2193532   7004 360292    0 87276     0 87504 8702 3602 12  5 63 20  0  0
 1  3 1708388 2494592   7004 360296    0 1304     0  1304 1625  519 12  1 62 25  0  0
 1  3 1708828 2197908   7004 360300    0  440     0   440 1489  379 12  1 62 25  0  0
 1  3 1710288 2197636   7012 360308    0 1460     0  1504 1756  491 12  2 57 30  0  0
 1  3 1710464 2517276   7012 360312    0  176     0   176 1524  458 12  1 62 25  0  0
 1  3 1710652 2204560   7012 360316    0  188     0   196 3376 3671 14  2 60 24  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  3 1758052 2209580   7012 360328    0 47400     0 47400 5096 1953 11  3 63 22  0  0
 1  3 1800424 2575252   7012 360332    0 42372     0 42372 4641 1748 12  3 62 23  0  0
 1  7 1800596 2208660   7016 360328    0  172     0   192 1362  378 12  1 47 40  0  0
 1  3 1801008 2208660   7020 360340    0  412     0   416 1467  421 12  1 62 25  0  0
 1  3 1801952 2558616   7020 360348    0  944     0   944 1564  486 13  1 62 25  0  0
 1  3 1802676 2208916   7020 360356    0  724     0   724 1474  446 12  1 62 25  0  0
 1  3 1802924 2205324   7020 360360    0  248     0   248 1465  399 12  1 62 25  0  0
 1  5 1804752 2583168   7024 360364    0 1828     0  1840 1803  530 12  2 62 25  0  0
 1  3 1805212 2121132   7028 360372    0  460     0   464 1651  478  9  4 61 26  0  0
 1  3 1805540 2322640   7028 360376    0  328     0   328 1521  441 11  2 62 25  0  0
 1  3 1806132 2134988   7028 360384    0  592     0   592 1529  497 13  1 62 25  0  0
 1  3 1806132 2137168   7028 360388    0    0     0     0 1454  411 12  2 62 25  0  0
 1  5 1806512 2145604   7032 360396    0  380     0   392 1570  463 12  2 62 25  0  0
 1  3 1807128 2153884   7036 360400    0  616     0   620 5006 4367 13  1 35 51  0  0
 1  3 1807632 2272772   7036 360404    0  504     0   504 1558  437 12  2 62 25  0  0
 1  3 1808208 2168680   7036 360412    0  576     0   576 1589  473 13  1 62 25  0  0
 1  5 1808972 2178404   7040 360416    0  764     0   776 1606  492 11  2 60 27  0  0
 1  3 1810052 2526932   7044 360420    0 1080     0  1084 3728  939 10  3 37 50  0  0
 1  3 1810184 2189028   7044 360428    0  132     0   132 1429  366 12  1 62 25  0  0
 1  3 1811300 2198544   7044 360432    0 1116     0  1116 1603  479 12  1 62 25  0  0
 0  6 1811304 2198548   7048 360444    0    4     0    16 1212  437  9  0 51 40  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  4 1811844 2198300   7052 360448    0  540     0   544  869  593  0  0 53 47  0  0
 0  5 1812472 2198760   7060 360440    0  628     4   852  844  516  0  0 46 53  0  0
 0  4 1813348 2198892   7064 360464    0  876     0   880 1148  574  0  0 48 52  0  0
 0  4 1813868 2198892   7064 360468    0  520     0   520  795  459  0  1 50 50  0  0
