 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0  18052 4282736   6120 366176    0    0     0     0 4387  402 41  9 49  0  0  0
 4  0  18052 3599276   6120 366180    0    0     0     0 4315  309 45  5 50  0  0  0
 4  0  18052 3383624   6128 366188    0    0     0    36 4363  341 43  8 50  0  0  0
 3  1 559240 4043692   6128 366192    0 541188     0 541188 6396  524 31 19 49  1  0  0
 3  1 589960 3379300   6128 366200    0 30720     0 30720 3843  501 32  6 50 12  0  0
 4  0  18052 3886672   6128 366208    0 68092     0 68092 4815  512 37 13 49  1  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0  18052 3737808   6128 366212    0    0     0     0 4316  359 39 11 50  0  0  0
 4  0  18052 3101208   6136 366224    0    0     0    24 4379  305 45  5 49  0  0  0
 4  0  18052 3685044   6136 366228    0    0     0     0 4371  362 43  7 50  0  0  0
 4  0  18052 4122952   6136 366236    0    0     0     0 4331  352 42  9 50  0  0  0
 4  0  18052 3793300   6136 366240    0    0     0     0 4291  356 43  8 50  0  0  0
 4  1  18052 3200160   6268 366244    0    0   132     0 4330  361 41  9 49  1  0  0
 3  1 514696 3375136   6444 366260    0 496644   176 496660 6390  990 35 14 46  5  0  0
 3  1 514696 3538004   6444 366264    0    0     0     0 5176 3627 31 10 47 12  0  0
 3  1 514696 3261000   6444 366272    0    0     0     0 3579  433 34  4 50 12  0  0
 3  1 530056 3338272   6444 366276    0 15360     0 15360 3508  396 34  5 50 12  0  0
 7  1 540488 4003696   6460 366280    0 10344    16 10340 4116  896 31  8 28 33  0  0
 4  2 649116 3987680   6612 370232    0 117652  4088 117672 4525 1012 32 10 25 33  0  0
 6  0  28804 3772364   6760 370260    0    0   172     0 4518  551 41  9 37 12  0  0
 4  0  28804 4154176   7564 370604    0    0  1136     0 4889  653 41 11 36 13  0  0
 4  0  28804 4349680   7564 370608    0    0     0     0 4460  463 41 10 49  0  0  0
 4  0  28804 3715456   7564 370612    0    0     0     0 4307  332 42  9 50  0  0  0
 4  0  28804 4097384   7572 370616    0    0     0    32 4349  392 40 10 49  0  0  0
 4  0  28804 4520596   7572 370624    0    0     0     0 4416  357 41  9 49  0  0  0
 4  0  28804 3638600   7572 370632    0    0     0     0 4324  350 43  7 49  0  0  0
 4  0  28804 4025220   7572 370640    0    0     0     0 4358  374 42  9 50  0  0  0
 4  0  28804 4444348   7572 370644    0    0     0     0 4316  366 40 11 49  0  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0  28804 4221616   7580 370652    0    0     0    16 4323  342 42  9 50  0  0  0
 4  0  28804 4033004   7580 370660    0    0     0   248 5983 3477 43 10 46  0  0  0
 4  0  28804 4430240   7580 370676    0    0     0     0 4334  364 41  9 50  0  0  0
 4  0  28804 4044848   7580 370680    0    0     0     0 4360  370 41 10 50  0  0  0
 4  0  28804 3601104   7580 370684    0    0     0     0 4373  358 40 10 49  0  0  0
 4  0  28804 4264764   7588 370692    0    0     0    36 4496  352 42  8 49  0  0  0
 4  0  28804 4185704   7588 370696    0    0     0     0 4349  319 42  8 49  0  0  0
 4  0  91780 3322176   7588 370704    0 62976     0 62976 4537  375 42  9 50  0  0  0
 4  0 294576 4222104   7588 370708    0 577024     0 577024 6744  597 30 21 49  0  0  0
 4  0  28804 4256344   7588 370716    0    0     0     0 4334  380 41  9 50  0  0  0
 4  0  28804 3385288   7596 370720    0    0     0    20 4486  506 44  7 49  0  0  0
 4  0  28804 3850352   7596 370724    0    0     0     0 4284  322 42  9 50  0  0  0
 4  0  28804 4264160   7596 370732    0    0     0     0 4313  332 41  9 50  0  0  0
 4  0  28804 3342204   7596 370736    0    0     0     0 4349  325 43  7 50  0  0  0
 4  0  28804 3849132   7596 370744    0    0     0     0 4341  369 38 13 49  0  0  0
 4  0 412908 3374900   7604 370748    0 384048     0 384064 5884  430 38 12 49  0  0  0
 4  1  28804 2986912   8804 372592    0 255952  3036 255952 7525 3771 37 17 37  9  0  0
 4  0  28804 4188524   8820 375136    0    0   128     0 4639  593 43  8 46  3  0  0
 4  0  28804 3574380   8820 375144    0    0     0     0 4326  352 45  6 50  0  0  0
 4  0  28804 3945860   8820 375152    0    0     0     0 4348  344 41  9 50  0  0  0
 4  0  28804 4077444   8828 375156    0    0     0    32 4362  349 39 11 49  0  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0  28804 3143900   8828 375160    0    0     0     8 4414  433 43  7 49  0  0  0
 4  0 164836 3193556   8828 375168    0 135984     0 135984 4891  443 42  9 49  0  0  0
 3  1 382568 3503568   8828 375172    0 217724     0 217724 25653 4434 23 12 49 16  0  0
 4  0 566848 3087452   8828 375184    0 184336     0 184336 24317 4533 22 10 50 18  0  0
 2  2 624800 2856136   8836 375188    0 57952     0 57976 8591 1523 19  8 49 23  0  0
 2  2 625188 3235648   8836 375192    0  388     0   388 2470  325 23  3 50 25  0  0
 2  2 626116 3561096   8836 375200    0  928     0   928 2591  364 22  4 50 25  0  0
 2  2 732020 3116176   8836 375204    0 105904     0 105904 13417 2541 22  8 49 21  0  0
 2  2 736092 3355092   8836 375212    0 4072     0  4072 2898  453 21  5 50 25  0  0
 2  7 736092 3528764   8840 375212    0    0     0    12 2308  289 21  5 34 41  0  0
 0  2 738904 3908212   8844 375208    0 2812     0  3012 3412 3903  2  4 56 38  0  0
 0  2 800904 3932528   8844 375212    0 62000     0 62000 7946 1644  0  3 75 22  0  0
 0  2 956880 3941040   8844 375224    0 155976     0 155976 19144 3696  0  6 75 19  0  0
 2  0 614796 4581388   8852 375228    0 288672     0 288708 20315 3593  0 12 75 13  0  0
