procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  4 698116 2807572   5464 371664    0 3560     0  3560 1562  611  0  1 50 50  0  0
 0  4 700060 2811708   5472 371672    0 1944     0  1964 1150  476  0  0 48 52  0  0
 4  0 743040 2815740   5472 371676    0 42952     0 42952 8416 3764  0  3 49 47  0  0
 5  0 885788 2818164   5472 371680    0 142772     0 142772 27035 10694  0  8 52 40  0  0
 2  3 1033240 2818704   5472 371688    0 147456     0 147456 24358 11044  0  8 52 40  0  0
 0  4 1046984 2819020   5472 371692    0 13744     0 13744 3285 1455  0  1 50 49  0  0
 0  4 1052780 2819524   5480 371700    0 5796     0  5812 1995  878  0  1 50 49  0  0
 0  4 1057432 2819524   5480 371704    0 4652     0  4652 1690  754  0  1 50 49  0  0
 0  4 1063852 2819636   5480 371708    0 6420     0  6620 4040 4772  3  2 48 48  0  0
 0  4 1074532 2819628   5480 371720    0 10680     0 10680 2534 1303  0  1 50 49  0  0
 0  4 1080752 2819624   5480 371724    0 6220     0  6220 1982  979  0  1 50 49  0  0
 0  4 1087732 2819876   5488 371732    0 6980     0  7016 2200 1038  0  1 49 50  0  0
