procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0 257104 5326160   4160 340608    0   64   143    96  335    0  0  0 99  0  0  0
 0  0 257104 5345544   4304 341028    0    0   144     0  466  335  0  0 100  0  0  0
 0  0 257104 5362412   4324 341872    0    0   176     0 1381  633  1  2 98  0  0  0
 1  0 257104 5379148   4332 341884    0    0     4    60 1138  692  0  1 99  0  0  0
 5  0 257104 4448104   4876 370768    0    0 12352     0 4628  722 44  3 52  0  0  0
 4  0 257104 3488748   4876 370860    0    0     0     0 4382  348 48  3 50  0  0  0
 4  0 257104 4963336   4876 370864    0    0     0     0 4412  432 48  3 50  0  0  0
 4  0 257104 4033760   4876 370868    0    0     0     0 4942  661 49  3 48  0  0  0
 4  0 257104 3024276   4884 372384    0    0     4    48 7009 4346 51  3 46  0  0  0
 4  0 257104 4589108   4884 372388    0    0     0     0 4383  418 48  2 49  0  0  0
 4  0 257104 3555956   4884 372388    0    0     0     0 4343  406 49  2 49  0  0  0
 4  0 257104 4509208   4884 372400    0    0     0     0 4342  410 47  4 50  0  0  0
 4  0 257104 3802212   4884 372404    0    0     0     0 4415  388 47  3 49  0  0  0
 4  0 257104 4237516   4892 372412    0    0     0    16 4424  407 48  3 49  0  0  0
 4  0 257104 4559860   4892 372416    0    0     0     0 4385  424 47  4 49  0  0  0
 4  0 257104 3504216   4892 372424    0    0     0     0 4433  389 48  2 49  0  0  0
 4  0 257104 4271476   4892 372428    0    0     0     0 4366  408 48  2 49  0  0  0
 4  0 257104 3955328   4892 372432    0    0     0     0 4293  345 48  2 50  0  0  0
 4  0 257104 4101320   4900 372440    0    0     0    16 4386  440 49  2 49  0  0  0
 4  0 257104 4411636   4900 372444    0    0     0     0 4327  414 48  2 50  0  0  0
 4  0 257104 3349828   4900 372456    0    0     0     0 4339  390 48  2 49  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
