procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  1 398444 2692408   7060 1394144    0 60932     0 60932 2771  824 24  3 62 11  0  0
 6  1 398444 2458168   7060 1394148    0    0     0     0 2571  759 23  2 62 12  0  0
 5  1 398444 2941184   7060 1394152    0    0     0     0 2521  789 22  3 62 12  0  0
 5  5 398444 2739668   7064 1394152    0    0     0    32 2541  778 23  2 51 23  0  0
 5  2 421996 2895856   7072 1394160    0 23552     4 23564 6584 1890 23  3 42 33  0  0
 5  2 421996 2697800   7072 1394164    0    0     0     0 2644  799 24  2 50 25  0  0
 6  1 425052 2489600   7072 1394172    0 2976     0  2976 2675  801 23  3 50 25  0  0
 4  3 437360 2274128   7072 1394180    0 12388     0 12388 4696 4511 25  4 47 24  0  0
 4  4 437360 2274380   7076 1394188    0    0     0    28 1902  853 14  1 50 35  0  0
 6  0 457860 2275284   7080 1394192    0 20428     0 20432 4672 1739 13  1 48 38  0  0
 4  2 472240 2275284   7080 1394196    0 14452     0 14452 3073 1037 13  1 62 24  0  0
 4  2 474712 2275468   7080 1394204    0 2472     0  2472 1722  781 13  1 62 25  0  0
 4  2 479472 2276392   7088 1394208    0 4760     0  4780 1950  869 13  1 62 25  0  0
 4  2 491900 2278628   7088 1394216    0 12428     0 12428 2818 1009 13  1 62 24  0  0
 4  2 685404 2278888   7088 1394220    0 193504     0 193504 21482 4682 13  7 62 17  0  0
 4  2 880756 2279244   7088 1394224    0 195340     0 195340 24066 4685 13  8 62 17  0  0
 4  2 913900 2280048   7088 1394232    0 33156     0 33156 4998 1284 13  2 62 24  0  0
 4  3 915068 2282812   7096 1394236    0 1168     0  1188 1684  757 13  1 60 27  0  0
 4  2 915560 2283688   7096 1394244    0  492     0   492 1695  746 13  0 62 25  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  2 917724 2284552   7096 1394248    0 2164     0  2164 1734  781 13  1 62 25  0  0
 4  2 920980 2285400   7396 1394260    0 3256   308  3256 2308  918 13  1 62 25  0  0
 5  2 930392 2285956   7396 1394272    0 9412     0  9412 2810 1281 13  1 61 24  0  0
 4  4 947792 2289944   7400 1394276    0 17400     0 17416 5521 4411 14  2 59 25  0  0
 4  2 1133768 2292004   7404 1394284    0 185976     0 185980 22903 4749 13  6 61 20  0  0
 4  2 1138284 2295036   7404 1394288    0 4516     0  4516 2162  831 13  0 62 25  0  0
 4  2 1148824 2299120   7404 1394292    0 10540     0 10540 2683  962 13  1 62 24  0  0
 4  2 1181292 2302300   7404 1394296    0 32468     0 32468 4969 1371 13  2 62 23  0  0
 4  4 1186340 2305712   7408 1394304    0 5048     0  5064 2204  793 16  1 59 24  0  0
 4  2 1240952 2310240   7416 1394308    0 54612     4 54828 7771 1977 14  2 55 29  0  0
 2  0 1198576 2578868   7416 1394268    0 222240     0 222240 18272 3868  3 11 71 16  0  0
 0  1 796268 3082108   7416 1394272    0 101076     0 101076 1953  649  0  4 85 11  0  0
 1  0 188008 4726916   7416 508696    0 159740     0 159740 2655  986  0 10 87  3  0  0
