 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0 239208 3156908   7736 370180    0    0     0   160 4681  496 35 15 49  0  0  0
 4  0 239208 2835736   7736 370184    0    0     0     0 4442  451 35 16 49  0  0  0
 4  0 239208 2841228   7736 370192    0    0     0     0 6513 3741 34 19 46  0  0  0
 4  0 239208 2752624   7736 370196    0    0     0     0 4452  505 34 17 49  0  0  0
 4  0 239208 3236528   7744 370204    0    0     0    36 4407  522 37 14 49  0  0  0
 4  0 239208 2730932   7744 370208    0    0     0     0 4481  505 35 16 49  0  0  0
 4  0 239208 2954164   7744 370208    0    0     0     0 4368  442 31 19 49  0  0  0
 4  0 239208 2792432   7744 370216    0    0     0     0 4887  814 33 20 48  0  0  0
 8  0 239208 3196604   7744 370220    0    0     0     0 4413  410 34 16 50  0  0  0
 4  0 239208 2697212   7744 370228    0    0     0     0 4342  420 36 15 50  0  0  0
 4  0 239208 2630980   7752 370232    0    0     0    24 4411  450 33 17 49  0  0  0
 4  0 239208 3066764   7752 370236    0    0     0     0 4439  461 37 13 49  0  0  0
 4  0 415512 2801612   7752 370244    0 176288     0 176288 5115  796 33 19 48  0  0  0
 4  0 592092 2925660   7752 370248    0 463712     0 463712 5501  694 26 25 49  0  0  0
 5  0 239208 3211792   7768 370268    0    0     8   264 4705  586 34 17 49  0  0  0
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 8  1 388204 2528576   7768 370272    0 148996     0 148996 4964  544 34 17 49  0  0  0
 3  1 502892 3041948   7768 370276    0 114688     0 114688 4808  804 25 16 49 10  0  0
 3  1 633452 3056932   7768 370292    0 130560     0 130560 6905 4251 28 16 47  9  0  0
 4  0 239208 2920116   7768 370296    0 245756     0 245756 6194 1148 29 21 47  2  0  0
 2  2 467208 2303328   7768 370304    0 228000     0 228000 5488  879 26 17 49  8  0  0
 2  2 641436 2891620   7776 370308    0 174228     0 174284 16254 4154 19 14 50 17  0  0
 5  0 807844 2240444   7776 370312    0 166324     0 166324 16074 4019 16 17 50 17  0  0
 4  0 1004252 2467740   7776 370320    0 196408     0 196408 19612 4419 21 13 50 16  0  0
 2  3 1180688 2242244   7776 370324    0 176520     0 176520 18769 5065 16 15 50 19  0  0
 1  3 1296160 2566408   7776 370332    0 115472     0 115472 16099 5918 10  9 50 31  0  0
 3  2 991028 3163120   7784 370332    0 104792     0 104816 14816 5133  0  7 63 30  0  0
 0  2 946140 3396544   7784 370300    0 185188     0 185248 16798 4136  0  9 75 16  0  0
 0  2 1130024 3396148   7784 370312    0 183884     0 183884 15373 3831  0  7 76 17  0  0
